Mac1,Mac2
200580,208775
216856,208775
208775,169904
216855,216854
216854,201970
200580,216854
216856,216854
216854,169904
216855,201970
216855,200580
216855,216856
216855,169904
200580,201970
216856,201970
169904,201970
200580,216856
200580,169904
216856,169904
216857,216858
216857,182870
216857,216859
182870,216858
216859,216858
182870,216859
216860,182021
216861,182021
182021,216862
216863,182021
175600,182021
215964,182021
216864,182021
216860,216861
216860,216862
216863,216860
175600,216860
215964,216860
216860,216864
216861,216862
216863,216861
175600,216861
215964,216861
216861,216864
216863,216862
175600,216862
215964,216862
216864,216862
216863,175600
216863,215964
216863,216864
215964,175600
175600,216864
215964,216864
201076,205632
209055,205632
207732,205632
203189,205632
198145,205632
209055,201076
207732,201076
201076,203189
201076,198145
209055,207732
209055,203189
209055,198145
207732,203189
207732,198145
203189,198145
216865,216866
216867,216865
216868,216865
216865,214375
216865,214821
216865,216869
216865,216870
216865,206494
216865,216871
216867,216866
216868,216866
216866,214375
214821,216866
216869,216866
216866,216870
206494,216866
216866,216871
216867,216868
216867,214375
216867,214821
216867,216869
216867,216870
216867,206494
216867,216871
216868,214375
216868,214821
216868,216869
216868,216870
216868,206494
216868,216871
214821,214375
216869,214375
216870,214375
206494,214375
216871,214375
216869,214821
214821,216870
206494,214821
214821,216871
216869,216870
206494,216869
216869,216871
206494,216870
216870,216871
206494,216871
216852,203863
203863,205929
216852,205929
216872,208351
216872,216873
216874,216872
216872,216875
208351,216873
216874,208351
216875,208351
216874,216873
216875,216873
216874,216875
206420,203345
206420,204755
206420,216876
203345,204755
203345,216876
204755,216876
204494,201613
201613,193148
206277,201613
215254,201613
204494,193148
204494,206277
215254,204494
206277,193148
215254,193148
215254,206277
213456,104583
216877,104583
213456,216877
216878,208775
176413,208775
216879,208775
208775,216324
212561,208775
176413,216878
216878,216879
216878,216324
212561,216878
176413,216879
176413,216324
212561,176413
216879,216324
212561,216879
212561,216324
207240,216880
207240,216860
212501,207240
207240,205632
207240,141310
207240,201171
207240,216881
207240,216882
182895,207240
207240,216883
216880,216860
212501,216880
216880,205632
216880,141310
216880,201171
216880,216881
216882,216880
182895,216880
216880,216883
212501,216860
216860,205632
216860,141310
216860,201171
216860,216881
216882,216860
182895,216860
216860,216883
212501,205632
212501,141310
212501,201171
212501,216881
212501,216882
212501,182895
212501,216883
205632,141310
205632,201171
205632,216881
216882,205632
182895,205632
216883,205632
201171,141310
216881,141310
216882,141310
182895,141310
216883,141310
201171,216881
216882,201171
182895,201171
216883,201171
216882,216881
182895,216881
216883,216881
182895,216882
216882,216883
182895,216883
201076,216398
201349,216398
216398,213068
206494,216398
216398,198145
201076,201349
201076,213068
201076,206494
201076,198145
201349,213068
201349,206494
201349,198145
206494,213068
213068,198145
206494,198145
216884,216885
201076,216885
216886,216885
216884,201076
216884,216886
216886,201076
46493,208351
216857,46493
46493,216201
46493,216887
216888,46493
46493,213385
216857,208351
208351,216201
208351,216887
216888,208351
213385,208351
216857,216201
216857,216887
216888,216857
216857,213385
216201,216887
216888,216201
213385,216201
216888,216887
213385,216887
216888,213385
216103,173790
178788,173790
216868,173790
173790,200871
216827,173790
200783,173790
178788,216103
216868,216103
216103,200871
216103,216827
200783,216103
216868,178788
178788,200871
178788,216827
200783,178788
216868,200871
216868,216827
200783,216868
216827,200871
200783,200871
200783,216827
216889,215855
216890,215855
216891,215855
215855,216876
206420,215855
215855,216892
216893,215855
216852,215855
215855,205982
215855,216831
200580,215855
215855,211590
216890,216889
216891,216889
216889,216876
216889,206420
216889,216892
216889,216893
216852,216889
216889,205982
216889,216831
216889,200580
216889,211590
216891,216890
216890,216876
216890,206420
216890,216892
216890,216893
216852,216890
216890,205982
216890,216831
216890,200580
216890,211590
216891,216876
216891,206420
216891,216892
216891,216893
216891,216852
216891,205982
216891,216831
216891,200580
216891,211590
206420,216876
216892,216876
216893,216876
216852,216876
205982,216876
216831,216876
200580,216876
216876,211590
206420,216892
206420,216893
216852,206420
206420,205982
206420,216831
200580,206420
206420,211590
216893,216892
216852,216892
216892,205982
216892,216831
200580,216892
216892,211590
216852,216893
216893,205982
216893,216831
200580,216893
216893,211590
216852,205982
216852,216831
216852,200580
216852,211590
205982,216831
200580,205982
205982,211590
200580,216831
216831,211590
200580,211590
216894,216895
216894,210774
216894,216896
216894,200871
216894,216897
216894,216898
216894,216899
216895,210774
216895,216896
216895,200871
216895,216897
216895,216898
216899,216895
210774,216896
210774,200871
216897,210774
210774,216898
216899,210774
216896,200871
216897,216896
216898,216896
216899,216896
216897,200871
216898,200871
216899,200871
216897,216898
216899,216897
216899,216898
205776,216900
216901,216900
216902,216900
216900,216903
216904,216900
216900,200888
216901,205776
216902,205776
205776,216903
216904,205776
205776,200888
216902,216901
216901,216903
216904,216901
216901,200888
216902,216903
216904,216902
216902,200888
216904,216903
216903,200888
216904,200888
215254,209453
209453,216905
215254,216905
204040,216906
204040,216907
204040,213378
204040,205929
216835,204040
205123,204040
204040,216908
216907,216906
216906,213378
216906,205929
216835,216906
205123,216906
216908,216906
216907,213378
216907,205929
216835,216907
205123,216907
216907,216908
205929,213378
216835,213378
205123,213378
216908,213378
216835,205929
205123,205929
216908,205929
216835,205123
216835,216908
205123,216908
216909,216872
216910,216872
202696,216872
216872,216911
216872,216912
133201,216872
216872,216913
209751,216872
216910,216909
202696,216909
216909,216911
216909,216912
133201,216909
216909,216913
216909,209751
216910,202696
216910,216911
216910,216912
133201,216910
216910,216913
216910,209751
202696,216911
202696,216912
133201,202696
202696,216913
202696,209751
216912,216911
133201,216911
216913,216911
209751,216911
133201,216912
216912,216913
209751,216912
133201,216913
133201,209751
209751,216913
216914,216915
216914,216916
216914,216917
216914,213385
216914,216918
216914,169904
216915,216916
216917,216915
216915,213385
216915,216918
216915,169904
216917,216916
213385,216916
216918,216916
216916,169904
216917,213385
216917,216918
216917,169904
213385,216918
213385,169904
216918,169904
200783,208775
200783,200718
216919,200783
208775,200718
216919,208775
216919,200718
46493,208351
46493,216920
46493,216921
46493,206420
208351,216920
216921,208351
206420,208351
216921,216920
206420,216920
216921,206420
216922,173790
173790,216923
173790,185345
173790,216831
212334,173790
216922,216923
216922,185345
216922,216831
212334,216922
185345,216923
216831,216923
212334,216923
216831,185345
212334,185345
212334,216831
201076,216324
177340,216324
201076,177340
214878,216924
216103,214878
180755,214878
214878,216900
214878,201470
214878,210556
214878,216925
214878,213068
213367,214878
214878,216883
216103,216924
180755,216924
216900,216924
201470,216924
210556,216924
216925,216924
213068,216924
213367,216924
216883,216924
180755,216103
216103,216900
216103,201470
216103,210556
216103,216925
216103,213068
213367,216103
216103,216883
180755,216900
180755,201470
180755,210556
180755,216925
180755,213068
180755,213367
180755,216883
216900,201470
216900,210556
216900,216925
216900,213068
213367,216900
216900,216883
201470,210556
201470,216925
213068,201470
213367,201470
216883,201470
210556,216925
213068,210556
213367,210556
216883,210556
213068,216925
213367,216925
216883,216925
213367,213068
213068,216883
213367,216883
206511,216926
206511,216927
206511,216626
206511,216928
206511,206494
216929,206511
216926,216927
216926,216626
216926,216928
216926,206494
216929,216926
216626,216927
216928,216927
206494,216927
216929,216927
216626,216928
206494,216626
216929,216626
206494,216928
216929,216928
216929,206494
216930,202117
208883,216930
172740,216930
216930,142121
216930,205929
216930,201070
216930,216931
208883,202117
172740,202117
142121,202117
202117,205929
201070,202117
216931,202117
172740,208883
208883,142121
208883,205929
208883,201070
208883,216931
172740,142121
172740,205929
172740,201070
172740,216931
142121,205929
201070,142121
216931,142121
201070,205929
216931,205929
216931,201070
175996,213385
216932,175996
175996,216025
216933,175996
216934,175996
207091,175996
133201,175996
216932,213385
213385,216025
216933,213385
216934,213385
207091,213385
133201,213385
216932,216025
216932,216933
216932,216934
216932,207091
216932,133201
216933,216025
216934,216025
207091,216025
133201,216025
216934,216933
216933,207091
133201,216933
216934,207091
133201,216934
133201,207091
201971,216910
216935,201971
201971,216936
201971,200883
201971,213378
201971,209751
216935,216910
216910,216936
200883,216910
216910,213378
216910,209751
216935,216936
216935,200883
216935,213378
216935,209751
200883,216936
216936,213378
209751,216936
200883,213378
200883,209751
209751,213378
216919,205099
216919,216852
216919,137759
216852,205099
137759,205099
216852,137759
216937,216938
201002,216939
216940,216939
208775,216939
142287,216939
216939,213210
206420,216939
214177,216939
216940,201002
201002,208775
142287,201002
201002,213210
206420,201002
214177,201002
216940,208775
142287,216940
216940,213210
206420,216940
214177,216940
142287,208775
208775,213210
206420,208775
214177,208775
142287,213210
142287,206420
142287,214177
206420,213210
214177,213210
206420,214177
216332,216941
216332,210556
216332,185345
210550,216332
216942,216332
216941,210556
216941,185345
210550,216941
216942,216941
210556,185345
210550,210556
216942,210556
210550,185345
216942,185345
210550,216942
216827,174146
216943,174146
198145,174146
216943,216827
216827,198145
216943,198145
216944,207240
216944,143193
216944,216945
216944,205929
216944,216946
207240,143193
207240,216945
207240,205929
207240,216946
216945,143193
205929,143193
216946,143193
216945,205929
216946,216945
216946,205929
208351,207345
216890,207345
213717,207345
210705,207345
172740,207345
216882,207345
213385,207345
216890,208351
213717,208351
208351,210705
172740,208351
216882,208351
213385,208351
216890,213717
216890,210705
172740,216890
216890,216882
216890,213385
213717,210705
172740,213717
213717,216882
213717,213385
172740,210705
216882,210705
213385,210705
172740,216882
172740,213385
216882,213385
216947,216230
216230,202117
216948,216230
206494,216230
216230,216949
216947,202117
216948,216947
216947,206494
216947,216949
216948,202117
206494,202117
202117,216949
216948,206494
216948,216949
206494,216949
216950,216951
216952,216951
216950,216952
216914,204231
216914,216953
216914,201076
216914,216954
216953,204231
201076,204231
216954,204231
216953,201076
216954,216953
216954,201076
216103,201070
216955,201070
201076,201070
201566,201070
216956,201070
216852,201070
216957,201070
201070,212807
201070,216958
216955,216103
201076,216103
201566,216103
216103,216956
216852,216103
216957,216103
216103,212807
216103,216958
216955,201076
201566,216955
216955,216956
216852,216955
216957,216955
216955,212807
216955,216958
201566,201076
201076,216956
216852,201076
216957,201076
201076,212807
201076,216958
201566,216956
201566,216852
201566,216957
201566,212807
201566,216958
216852,216956
216957,216956
216956,212807
216956,216958
216957,216852
216852,212807
216852,216958
216957,212807
216957,216958
212807,216958
216959,205099
216959,216960
216959,203186
216960,205099
203186,205099
203186,216960
210556,185345
210550,210556
139501,210556
216961,210556
216962,210556
200580,210556
210550,185345
139501,185345
216961,185345
216962,185345
200580,185345
210550,139501
216961,210550
216962,210550
210550,200580
216961,139501
216962,139501
200580,139501
216962,216961
216961,200580
216962,200580
216963,216964
216963,174146
216963,134787
216964,174146
216964,134787
134787,174146
215254,147874
206933,147874
216965,147874
206933,215254
215254,216965
206933,216965
206494,208351
210774,208351
136629,208351
206309,208351
213211,208351
208351,180033
213717,208351
216966,208351
208351,216967
213385,208351
210774,206494
206494,136629
206494,206309
213211,206494
206494,180033
213717,206494
206494,216966
206494,216967
206494,213385
210774,136629
210774,206309
213211,210774
210774,180033
213717,210774
210774,216966
210774,216967
210774,213385
206309,136629
213211,136629
136629,180033
213717,136629
216966,136629
136629,216967
213385,136629
213211,206309
206309,180033
213717,206309
216966,206309
206309,216967
213385,206309
213211,180033
213211,213717
213211,216966
213211,216967
213211,213385
213717,180033
216966,180033
180033,216967
213385,180033
213717,216966
213717,216967
213717,213385
216966,216967
216966,213385
213385,216967
216968,204754
216968,170964
216968,216969
216968,216970
204754,170964
216969,204754
216970,204754
216969,170964
216970,170964
216970,216969
172740,208775
209868,208775
17878,208775
208775,216971
172740,209868
172740,17878
172740,216971
209868,17878
209868,216971
17878,216971
216972,211013
216972,216973
216972,216974
216972,216975
216973,211013
216974,211013
211013,216975
216973,216974
216973,216975
216974,216975
46493,208943
46493,216976
210495,46493
46493,184251
46493,216977
216976,208943
210495,208943
208943,184251
216977,208943
210495,216976
216976,184251
216977,216976
210495,184251
210495,216977
216977,184251
210556,190906
216978,190906
216852,190906
25214,190906
216979,190906
216980,190906
216978,210556
216852,210556
25214,210556
216979,210556
216980,210556
216852,216978
25214,216978
216979,216978
216980,216978
25214,216852
216979,216852
216980,216852
216979,25214
25214,216980
216979,216980
214878,216981
214878,202076
214878,216982
210550,214878
214878,214032
214878,214731
214878,216983
216981,202076
216981,216982
210550,216981
216981,214032
216981,214731
216981,216983
216982,202076
210550,202076
214032,202076
202076,214731
216983,202076
210550,216982
214032,216982
216982,214731
216983,216982
210550,214032
210550,214731
210550,216983
214032,214731
214032,216983
216983,214731
204231,216984
216985,216984
216986,216984
216984,200718
216984,202117
216987,216984
216988,216984
200580,216984
216985,204231
216986,204231
204231,200718
204231,202117
204231,216987
216988,204231
200580,204231
216986,216985
216985,200718
216985,202117
216985,216987
216988,216985
216985,200580
216986,200718
216986,202117
216986,216987
216988,216986
216986,200580
202117,200718
216987,200718
216988,200718
200580,200718
216987,202117
216988,202117
200580,202117
216988,216987
200580,216987
216988,200580
137759,185312
185312,204593
145905,185312
185312,213385
185312,202022
137759,204593
145905,137759
137759,213385
137759,202022
145905,204593
213385,204593
204593,202022
145905,213385
145905,202022
213385,202022
210458,216989
185345,216989
216990,216989
215254,216989
210458,185345
216990,210458
215254,210458
216990,185345
215254,185345
216990,215254
201070,214624
201070,216991
181695,201070
201070,136629
201070,210360
212090,201070
201070,216324
206494,201070
216992,201070
216991,214624
181695,214624
136629,214624
210360,214624
212090,214624
216324,214624
206494,214624
216992,214624
181695,216991
136629,216991
216991,210360
212090,216991
216991,216324
206494,216991
216992,216991
181695,136629
181695,210360
181695,212090
181695,216324
181695,206494
181695,216992
136629,210360
212090,136629
136629,216324
206494,136629
216992,136629
212090,210360
210360,216324
206494,210360
216992,210360
212090,216324
212090,206494
212090,216992
206494,216324
216992,216324
216992,206494
207644,208351
207644,216993
207644,214375
207644,216969
207644,216994
207644,172740
207644,216995
207644,216970
207644,200656
208351,216993
208351,214375
216969,208351
216994,208351
172740,208351
208351,216995
216970,208351
200656,208351
216993,214375
216969,216993
216994,216993
172740,216993
216993,216995
216970,216993
200656,216993
216969,214375
216994,214375
172740,214375
216995,214375
216970,214375
200656,214375
216994,216969
172740,216969
216969,216995
216970,216969
200656,216969
172740,216994
216994,216995
216994,216970
200656,216994
172740,216995
172740,216970
200656,172740
216970,216995
200656,216995
200656,216970
216996,170964
201167,216996
216997,216996
216996,216998
201167,170964
216997,170964
216998,170964
216997,201167
201167,216998
216997,216998
209001,216999
209001,217000
209001,202417
209001,217001
209001,214731
209001,184251
209001,214954
209001,216945
209001,181555
216999,217000
216999,202417
216999,217001
216999,214731
216999,184251
216999,214954
216999,216945
181555,216999
202417,217000
217000,217001
217000,214731
217000,184251
217000,214954
217000,216945
181555,217000
202417,217001
202417,214731
202417,184251
202417,214954
202417,216945
181555,202417
214731,217001
217001,184251
214954,217001
217001,216945
181555,217001
214731,184251
214731,214954
214731,216945
181555,214731
214954,184251
216945,184251
181555,184251
214954,216945
181555,214954
181555,216945
217002,217003
217004,217003
182496,217003
217005,217003
217006,217003
203976,217003
217002,217004
217002,182496
217002,217005
217006,217002
203976,217002
217004,182496
217005,217004
217006,217004
203976,217004
217005,182496
217006,182496
203976,182496
217006,217005
203976,217005
203976,217006
217007,206895
217008,206895
206895,134787
217007,217008
217007,134787
217008,134787
203863,217009
147874,217009
212948,217009
208292,217009
203863,147874
212948,203863
203863,208292
212948,147874
208292,147874
212948,208292
214878,205929
206494,214878
217010,214878
206494,205929
217010,205929
217010,206494
208351,214624
208200,214624
181695,214624
204593,214624
216852,214624
216977,214624
208351,208200
181695,208351
204593,208351
216852,208351
216977,208351
181695,208200
204593,208200
216852,208200
216977,208200
181695,204593
216852,181695
181695,216977
216852,204593
216977,204593
216852,216977
216072,141001
217011,141001
217012,141001
217013,141001
179287,141001
177115,141001
213409,141001
216072,217011
216072,217012
217013,216072
179287,216072
177115,216072
213409,216072
217011,217012
217013,217011
179287,217011
177115,217011
213409,217011
217013,217012
179287,217012
177115,217012
213409,217012
179287,217013
217013,177115
217013,213409
179287,177115
179287,213409
213409,177115
137759,184251
137759,216418
137759,141586
216418,184251
141586,184251
141586,216418
217014,201926
201926,217000
201926,185345
201926,217015
201926,190906
217014,217000
217014,185345
217014,217015
217014,190906
217000,185345
217015,217000
217000,190906
217015,185345
190906,185345
217015,190906
217016,209711
217016,214380
217016,118825
217016,216998
169488,217016
204218,217016
215066,217016
214380,209711
118825,209711
216998,209711
169488,209711
204218,209711
215066,209711
118825,214380
216998,214380
169488,214380
204218,214380
215066,214380
216998,118825
169488,118825
204218,118825
215066,118825
169488,216998
204218,216998
215066,216998
169488,204218
169488,215066
204218,215066
165026,217017
217017,134787
177340,217017
165026,134787
165026,177340
177340,134787
47908,202117
201492,202117
217018,202117
47908,201492
47908,217018
201492,217018
103983,217019
206895,103983
103983,217020
145905,103983
200580,103983
206895,217019
217020,217019
145905,217019
200580,217019
206895,217020
145905,206895
206895,200580
145905,217020
200580,217020
145905,200580
217021,217022
217022,216481
217022,206494
217023,217022
217021,216481
217021,206494
217023,217021
206494,216481
217023,216481
217023,206494
202948,208351
202948,217024
202948,201620
202948,200594
178675,202948
217024,208351
208351,201620
208351,200594
178675,208351
217024,201620
217024,200594
178675,217024
201620,200594
178675,201620
178675,200594
182496,217012
217025,217012
216827,217012
216852,217012
217025,182496
182496,216827
216852,182496
217025,216827
217025,216852
216852,216827
200711,216072
200711,216418
200711,184251
200711,200565
216072,216418
216072,184251
216072,200565
216418,184251
200565,216418
200565,184251
217026,141001
217027,141001
217028,141001
206891,141001
157640,141001
217029,141001
217030,141001
217027,217026
217026,217028
217026,206891
217026,157640
217026,217029
217030,217026
217027,217028
217027,206891
217027,157640
217027,217029
217030,217027
206891,217028
217028,157640
217028,217029
217030,217028
206891,157640
206891,217029
217030,206891
157640,217029
217030,157640
217030,217029
202487,214624
217031,214624
201907,214624
204218,214624
217029,214624
217031,202487
201907,202487
204218,202487
217029,202487
201907,217031
204218,217031
217031,217029
204218,201907
201907,217029
204218,217029
213617,217016
217032,217016
217016,205331
217016,208571
217033,217016
217016,217034
215254,217016
217032,213617
213617,205331
213617,208571
217033,213617
213617,217034
215254,213617
217032,205331
217032,208571
217033,217032
217032,217034
215254,217032
208571,205331
217033,205331
217034,205331
215254,205331
217033,208571
217034,208571
215254,208571
217033,217034
215254,217033
215254,217034
217035,217036
217036,194073
217037,217036
217035,194073
217037,217035
217037,194073
202594,200718
202594,217038
202594,75450
217038,200718
75450,200718
75450,217038
201641,208351
217039,216336
217039,217040
216336,217040
217041,202117
216852,217041
206494,217041
216852,202117
206494,202117
216852,206494
206895,215534
215534,217042
206738,215534
211192,215534
215534,216324
217043,215534
200692,215534
206895,217042
206895,206738
206895,211192
206895,216324
217043,206895
206895,200692
206738,217042
211192,217042
217042,216324
217043,217042
200692,217042
206738,211192
206738,216324
217043,206738
200692,206738
211192,216324
217043,211192
200692,211192
217043,216324
200692,216324
217043,200692
217044,215534
217044,188978
188978,215534
206967,217045
217046,217045
217045,217047
217045,200594
217048,217045
177134,217045
217049,217045
217050,217045
206967,217046
206967,217047
206967,200594
206967,217048
177134,206967
217049,206967
206967,217050
217046,217047
217046,200594
217048,217046
177134,217046
217049,217046
217050,217046
217047,200594
217048,217047
177134,217047
217049,217047
217050,217047
217048,200594
177134,200594
217049,200594
217050,200594
177134,217048
217049,217048
217048,217050
217049,177134
177134,217050
217049,217050
137759,217051
217052,137759
217052,217051
204218,217053
217053,217035
204218,217035
200656,217054
200656,217055
217030,200656
217054,217055
217030,217054
217030,217055
217056,204231
217056,203863
217056,216336
217056,208351
217057,217056
217056,217058
217056,212536
203863,204231
204231,216336
204231,208351
217057,204231
217058,204231
212536,204231
203863,216336
203863,208351
217057,203863
217058,203863
212536,203863
208351,216336
217057,216336
217058,216336
212536,216336
217057,208351
217058,208351
212536,208351
217057,217058
217057,212536
212536,217058
217059,217060
217060,182608
217060,201349
217060,196965
217060,202745
217060,177340
217059,182608
217059,201349
217059,196965
217059,202745
217059,177340
201349,182608
182608,196965
182608,202745
177340,182608
201349,196965
201349,202745
201349,177340
202745,196965
177340,196965
177340,202745
203345,217039
217061,217039
217062,217039
206781,217039
217063,217039
177366,217039
217061,203345
217062,203345
206781,203345
217063,203345
177366,203345
217062,217061
206781,217061
217061,217063
217061,177366
206781,217062
217062,217063
217062,177366
206781,217063
206781,177366
177366,217063
207343,217064
217064,202623
217064,202117
217065,217064
204038,217064
217064,216852
217064,215596
217064,217066
217064,206494
217064,208724
207343,202623
207343,202117
217065,207343
204038,207343
207343,216852
207343,215596
207343,217066
207343,206494
207343,208724
202117,202623
217065,202623
204038,202623
216852,202623
215596,202623
217066,202623
206494,202623
208724,202623
217065,202117
204038,202117
216852,202117
202117,215596
217066,202117
206494,202117
202117,208724
217065,204038
217065,216852
217065,215596
217065,217066
217065,206494
217065,208724
204038,216852
204038,215596
204038,217066
204038,206494
204038,208724
216852,215596
216852,217066
216852,206494
216852,208724
217066,215596
206494,215596
215596,208724
206494,217066
217066,208724
206494,208724
217067,204002
217068,217067
215254,217067
217067,217069
217068,204002
215254,204002
217069,204002
215254,217068
217068,217069
215254,217069
217044,200922
217070,200922
217071,200922
140301,200922
217044,217070
217044,217071
217044,140301
217071,217070
140301,217070
140301,217071
217072,204845
217073,217072
201868,217072
217073,204845
201868,204845
217073,201868
203464,211192
210962,215120
206967,215120
217074,215120
206895,215120
211045,215120
210339,215120
215120,213062
47908,215120
217075,215120
215120,217076
206967,210962
217074,210962
206895,210962
211045,210962
210339,210962
210962,213062
47908,210962
217075,210962
210962,217076
206967,217074
206895,206967
211045,206967
206967,210339
206967,213062
47908,206967
206967,217075
206967,217076
206895,217074
211045,217074
217074,210339
217074,213062
47908,217074
217074,217075
217074,217076
206895,211045
206895,210339
206895,213062
47908,206895
206895,217075
206895,217076
211045,210339
211045,213062
47908,211045
211045,217075
211045,217076
210339,213062
47908,210339
217075,210339
210339,217076
47908,213062
217075,213062
217076,213062
47908,217075
47908,217076
217075,217076
217077,103983
103983,217078
217079,103983
103983,214177
103983,217080
103983,214428
217077,217078
217077,217079
217077,214177
217077,217080
217077,214428
217079,217078
217078,214177
217078,217080
217078,214428
217079,214177
217079,217080
217079,214428
214177,217080
214177,214428
214428,217080
217081,217082
217082,217083
217082,217084
217082,217085
217082,211671
217082,201349
217082,217086
204125,217082
217081,217083
217081,217084
217081,217085
217081,211671
217081,201349
217081,217086
204125,217081
217084,217083
217083,217085
217083,211671
201349,217083
217083,217086
204125,217083
217084,217085
217084,211671
217084,201349
217084,217086
204125,217084
211671,217085
201349,217085
217085,217086
204125,217085
201349,211671
211671,217086
204125,211671
201349,217086
204125,201349
204125,217086
217087,217088
217088,182608
217088,217089
217088,177340
217087,182608
217087,217089
217087,177340
217089,182608
177340,182608
217089,177340
217090,208620
191211,208620
137759,208620
208620,217069
191211,217090
217090,137759
217090,217069
191211,137759
191211,217069
137759,217069
217091,217092
217092,217093
217091,217093
208351,200922
217068,200922
200922,202623
205628,200922
215254,200922
217068,208351
208351,202623
205628,208351
215254,208351
217068,202623
205628,217068
215254,217068
205628,202623
215254,202623
205628,215254
202797,217094
217094,215596
202797,215596
204231,203345
203345,200599
203345,206039
140752,203345
217095,203345
206494,203345
203464,203345
204231,200599
204231,206039
140752,204231
217095,204231
206494,204231
203464,204231
206039,200599
140752,200599
217095,200599
206494,200599
203464,200599
140752,206039
217095,206039
206494,206039
203464,206039
217095,140752
140752,206494
203464,140752
217095,206494
217095,203464
203464,206494
196487,204845
196487,204754
196487,217096
196487,217097
196487,217098
204845,204754
204845,217096
204845,217097
217098,204845
204754,217096
204754,217097
217098,204754
217097,217096
217098,217096
217098,217097
201167,214177
201167,175996
201167,217099
175996,214177
217099,214177
217099,175996
217100,200718
214510,217100
217100,217101
217102,217100
217100,217103
214510,200718
217101,200718
217102,200718
217103,200718
214510,217101
217102,214510
214510,217103
217102,217101
217101,217103
217102,217103
202679,217104
208620,217104
202679,208620
217089,176723
217089,217069
176723,217069
65281,208895
182608,65281
202745,65281
214104,65281
182608,208895
202745,208895
214104,208895
182608,202745
182608,214104
202745,214104
217105,217106
217105,201486
217105,200922
201486,217106
217106,200922
201486,200922
205286,206002
217107,206002
217108,206002
206002,217109
206002,201376
217107,205286
205286,217108
205286,217109
205286,201376
217107,217108
217107,217109
217107,201376
217108,217109
217108,201376
201376,217109
217110,217111
217112,204754
217112,201225
204754,201225
210686,200599
210686,145659
200599,145659
217113,211912
217114,208620
208620,201376
212554,208620
208620,217103
217114,201376
217114,212554
217114,217103
212554,201376
217103,201376
212554,217103
217115,202228
217116,217115
217116,202228
217117,200599
210686,137759
210686,201349
137759,201349
217113,204754
215720,200781
200737,217118
201349,205929
204231,200718
201232,200718
201232,204231
215254,200631
181462,182021
214177,208775
217119,200580
210362,202117
210362,203033
210362,217120
210362,204167
203033,202117
217120,202117
204167,202117
217120,203033
204167,203033
204167,217120
217121,210719
210719,215915
217121,215915
204231,200598
217122,204231
217123,204231
215974,204231
217124,204231
217122,200598
217123,200598
215974,200598
217124,200598
217123,217122
215974,217122
217122,217124
215974,217123
217123,217124
215974,217124
204754,200631
217125,200631
201583,200631
217125,204754
201583,204754
201583,217125
217126,215257
217126,217127
217126,212776
217126,203186
217126,217128
217129,217126
217127,215257
215257,212776
203186,215257
217128,215257
217129,215257
217127,212776
217127,203186
217128,217127
217129,217127
203186,212776
217128,212776
217129,212776
217128,203186
217129,203186
217129,217128
209819,217130
217131,217130
217132,217130
217133,217130
177340,217130
217131,209819
217132,209819
217133,209819
209819,177340
217131,217132
217133,217131
217131,177340
217133,217132
217132,177340
217133,177340
217134,217135
217134,217136
217134,201349
217137,217134
217134,204755
217134,216324
217134,217138
217135,217136
201349,217135
217137,217135
217135,204755
217135,216324
217138,217135
201349,217136
217137,217136
204755,217136
217136,216324
217138,217136
217137,201349
201349,204755
201349,216324
217138,201349
217137,204755
217137,216324
217137,217138
204755,216324
217138,204755
217138,216324
176143,214177
217139,214177
215254,214177
217140,214177
217139,176143
215254,176143
217140,176143
215254,217139
217140,217139
215254,217140
208775,203345
212297,203345
217141,203345
212297,208775
217141,208775
212297,217141
182021,217142
217143,217142
204167,217142
204485,217142
202753,217142
217143,182021
204167,182021
204485,182021
182021,202753
204167,217143
217143,204485
217143,202753
204167,204485
204167,202753
204485,202753
188768,205929
217144,188768
217144,205929
210362,217145
210362,201583
210362,200631
210362,161603
201583,217145
217145,200631
217145,161603
201583,200631
201583,161603
200631,161603
181462,200580
215974,181462
215974,200580
204231,217146
217146,217147
217146,217148
204231,217147
204231,217148
217147,217148
207967,217149
217149,217150
207967,217150
177340,156
210843,156
211362,156
210843,177340
211362,177340
211362,210843
217151,210719
210719,217152
217151,217152
217153,217142
217154,217142
217155,217142
213995,217142
217156,217142
217153,217154
217153,217155
217153,213995
217153,217156
217155,217154
213995,217154
217156,217154
217155,213995
217156,217155
217156,213995
203863,210270
203863,200718
203863,201349
203863,201959
200718,210270
201349,210270
201959,210270
201349,200718
201959,200718
201959,201349
208775,200631
217157,200631
210362,200631
217157,208775
210362,208775
210362,217157
217158,208775
217159,217158
217158,217160
217158,204755
217158,205929
217159,208775
217160,208775
208775,204755
208775,205929
217159,217160
217159,204755
217159,205929
217160,204755
217160,205929
204755,205929
204231,208719
217161,204231
204231,202610
204231,214706
200580,204231
217162,204231
217161,208719
208719,202610
214706,208719
200580,208719
217162,208719
217161,202610
217161,214706
217161,200580
217162,217161
214706,202610
200580,202610
217162,202610
200580,214706
217162,214706
217162,200580
217163,217164
217163,217165
217163,212878
217163,181462
201690,217163
217163,217166
217163,217167
217163,217168
217165,217164
217164,212878
181462,217164
201690,217164
217164,217166
217167,217164
217168,217164
217165,212878
181462,217165
201690,217165
217165,217166
217167,217165
217165,217168
181462,212878
201690,212878
217166,212878
217167,212878
217168,212878
201690,181462
181462,217166
181462,217167
181462,217168
